item,itemLabel,position,positionLabel,start,psid
Q110316953,Conny Helder,Q42328399,Minister for Medical Care,2022-01-10,Q110316953-CAC8D8FF-C4BB-4E2B-8FAE-E66F475E3D61
Q14520235,Wopke Hoekstra,Q20007045,Minister of Foreign Affairs,2022-01-10,Q14520235-CEA4AB63-89CE-4C11-BA23-4B4529743D8B
Q14520235,Wopke Hoekstra,Q2430481,Deputy Prime Minister of the Netherlands,2022-01-10,Q14520235-9EDE75CC-8647-4FCD-88EB-5F435B9514DE
Q15077856,Sigrid Kaag,Q20677341,Minister of Finance of the Netherlands,2021-01-10,Q15077856-5ad4a4d0-4a4f-8dc8-495e-3c8ff26e5c24
Q15077856,Sigrid Kaag,Q2430481,Deputy Prime Minister of the Netherlands,2022-01-10,Q15077856-BF6085A4-11FE-455F-BD81-E3B7C1EB21DB
Q2257536,Mark Harbers,Q26197286,Minister of Infrastructure and Environment,2022-01-10,Q2257536-4a43c153-42e2-f26c-1f46-fe09c1b79fc3
Q2469097,Karien van Gennip,Q27517113,Minister of Social Affairs,2022-01-10,Q2469097-52805702-4003-38ac-411c-bc615044f9ec
Q2625041,Carola Schouten,Q110503464,"Minister for Poverty Policy, Participation and Pensions",2022-01-10,Q2625041-AB084E91-ACD6-4F63-B9E3-852619291870
Q2625041,Carola Schouten,Q2430481,Deputy Prime Minister of the Netherlands,2017-10-26,Q2625041-c316cd02-4621-1b82-864e-ef9a4a8f87f2
Q2649226,Hugo de Jonge,Q106628814,"Minister of Housing, Spatial Planning and the Environment",2022-01-10,Q2649226-5F40B7AF-EE49-4B5E-A559-31E5B54AAC61
Q2776715,Kajsa Ollongren,Q20740176,Minister of Defence,2022-01-10,Q2776715-6c9f5a82-4b0c-678b-e3d7-faf3f89ce60e
Q28653560,Dennis Wiersma,Q42328366,Minister for Primary and Secondary Education and Media,2022-01-10,Q28653560-FF0B17DE-0A35-4AD4-B322-53A109CC71D9
Q28857931,Vivianne Heijnen,Q106531662,State Secretary for Infrastructure and Water Management,2022-01-10,Q28857931-C3B199D8-AA97-4FC3-ACD7-EDB60950B0FE
Q28860866,Rob Jetten,Q110497984,Minister for Climate and Energy,2022-01-10,Q28860866-12F7D337-6D4F-4CDE-9728-D990B83F5480
Q28861002,Dilan Yeşilgöz-Zegerius,Q20746056,Minister of Justice and Security,2022-01-10,Q28861002-4e130e88-4293-6f89-4885-2f5f56854abb
Q3037436,Franc Weerwind,Q42328404,Minister for Legal Protection,2022-01-10,Q3037436-265D4466-EA4E-488C-B383-76A81C411510
Q39447567,Ernst J Kuipers,Q15726205,"Minister of Public Health, Welfare and Sport",2022-01-10,Q39447567-5038726b-4a07-90d2-e4b4-170a788b121f
Q44082843,Christianne van der Wal,Q110497988,Minister for Nature and Nitrogen,2022-01-10,Q44082843-A65E7FC5-E6DB-4921-B83E-DF8CA48A83E9
Q5165280,Hanke Bruins Slot,Q15729702,Minister of the Interior and Kingdom Relations,2022-01-10,Q5165280-5916db99-49af-7328-0fb8-be69c13b0819
Q64616136,Liesje Schreinemacher,Q2572883,Minister for Foreign Trade and Development Cooperation,2022-01-10,Q64616136-9b157772-45fe-4c55-4301-10f11ad70746
Q64711678,Micky Adriaansens,Q26197292,Minister of Economic Affairs and Climate Policy,2022-01-10,Q64711678-8e5edffa-4386-e515-f4ae-21f1a95c201d
Q710978,Robbert Dijkgraaf,Q15729678,"Minister of Education, Culture and Science",2022-01-10,Q710978-792ae303-4017-20c6-23e1-add26bb8f040
Q71788527,Henk Staghouwer,Q61188918,Minister of Agriculture,2022-01-10,Q71788527-807962ae-4e93-394c-8f38-3c1f6b2889eb
Q85927438,Christophe van der Maat,Q28539191,Dutch Secretary of State for Defense,2022-01-10,Q85927438-3E077F95-2F0D-4DD6-B71A-DCF6BA943197
Q57792,Mark Rutte,Q27517058,Minister of General Affairs,2010-10-14,Q57792-573a4ae2-497f-726e-d831-7a661e519dc3
Q57792,Mark Rutte,Q3058109,Prime Minister of the Netherlands,2010-10-14,q57792-e74d64cf-49e7-4dfd-7a2a-26872e1f9e91
