position,person,personID,start,end
monarch,Beatrix of the Netherlands,Q29574,1980-04-30,2013-04-30
monarch,Willem-Alexander of the Netherlands,Q154952,2013-04-30,
Prime Minister,Wim Kok,Q221411,1994-08-22,2002-07-22
Prime Minister,Jan Peter Balkenende,Q133386,2002-07-22,2010-10-14
Prime Minister,Mark Rutte,Q57792,2010-10-14,
Prime Minister,Mark Rutte,Q57792,2010-10-14,2012-11-05
Prime Minister,Mark Rutte,Q57792,2010-10-14,2017-10-26
Prime Minister,Mark Rutte,Q57792,2010-10-14,2022-01-10
Deputy Prime Minister,Els Borst,Q274029,1998-08-03,2002-07-22
Deputy Prime Minister,Annemarie Jorritsma,Q447079,1998-08-03,2002-07-22
Deputy Prime Minister,Eduard Bomhoff,Q3048274,2002-07-22,2002-10-16
Deputy Prime Minister,Johan Remkes,Q465538,2002-07-22,2002-10-18
Deputy Prime Minister,Roelf de Boer,Q2381889,2002-10-18,2003-05-27
Deputy Prime Minister,Johan Remkes,Q465538,2002-10-18,2003-05-27
Deputy Prime Minister,Thom de Graaf,Q3054787,2003-05-27,2005-03-23
Deputy Prime Minister,Gerrit Zalm,Q717674,2003-05-27,2007-02-22
Deputy Prime Minister,Laurens Jan Brinkhorst,Q2662835,2005-03-31,2006-07-03
Deputy Prime Minister,André Rouvoet,Q522624,2007-02-22,2010-02-23
Deputy Prime Minister,Wouter Bos,Q554127,2007-02-22,2010-02-23
Deputy Prime Minister,André Rouvoet,Q522624,2010-02-23,2010-10-14
Deputy Prime Minister,Maxime Verhagen,Q554116,2010-10-14,2012-11-05
Deputy Prime Minister,Lodewijk Asscher,Q466868,2012-11-05,2017-10-26
Deputy Prime Minister,Carola Schouten,Q2625041,2017-10-26,
Deputy Prime Minister,Carola Schouten,Q2625041,2017-10-26,2022-01-10
Deputy Prime Minister,Hugo de Jonge,Q2649226,2017-10-26,2022-01-10
Deputy Prime Minister,Kajsa Ollongren,Q2776715,2017-10-26,2019-11-01
Deputy Prime Minister,Wouter Koolmees,Q2595414,2019-11-01,2020-05-14
Deputy Prime Minister,Kajsa Ollongren,Q2776715,2020-05-14,2022-01-10
Deputy Prime Minister,Wopke Hoekstra,Q14520235,2022-01-10,
Deputy Prime Minister,Sigrid Kaag,Q15077856,2022-01-10,
Minister of Agriculture,Cees Veerman,Q2132224,2003-07-01,2007-02-22
Minister of Agriculture,Gerda Verburg,Q449601,2007-02-22,2010-10-14
Minister of Agriculture,Carola Schouten,Q2625041,2017-10-26,2022-01-10
Minister of Agriculture,Henk Staghouwer,Q71788527,2022-01-10,
Minister for Climate and Energy,Rob Jetten,Q28860866,2022-01-10,
Minister of Defence,Frank de Grave,Q2320629,1998-08-03,2002-07-22
Minister of Defence,Benk Korthals,Q2356486,2002-07-22,2002-12-12
Minister of Defence,Henk Kamp,Q732818,2002-12-12,2007-02-22
Minister of Defence,Eimert van Middelkoop,Q952623,2007-02-22,2010-10-14
Minister of Defence,Hans Hillen,Q466569,2010-10-14,2012-11-05
Minister of Defence,Jeanine Hennis-Plasschaert,Q457884,2012-11-05,2017-10-04
Minister of Defence,Klaas Dijkhoff,Q2784118,2017-10-04,2017-10-26
Minister of Defence,Ank Bijleveld,Q434816,2017-10-26,2021-09-17
Minister of Defence,Henk Kamp,Q732818,2021-09-24,2022-01-10
Minister of Defence,Kajsa Ollongren,Q2776715,2022-01-10,
Minister for Development Cooperation,Agnes van Ardenne,Q225902,2003-05-27,2007-02-22
Minister for Development Cooperation,Bert Koenders,Q3023616,2007-02-22,2010-02-23
Minister for Development Cooperation,Maxime Verhagen,Q554116,2010-02-23,2010-10-14
Minister for Development Cooperation,Eveline Herfkens,Q2673879,1998-08-03,2002-07-22
Minister of Economic Affairs,Gerrit Ybema,Q2138819,1998-08-03,2002-07-22
Minister of Economic Affairs,Joop Wijn,Q350223,2002-07-22,2003-05-27
