item,itemLabel,startDate,endDate
Q2408058,Jan van den Velden,1813,1815
Q2099913,mr. Rudolph Abraham Schutt,1815,1816
Q5708250,Walraven Robbert baron van Heeckeren van Brandsenburg,1816,1818
Q13734711,Jacob Frederik Gobius,1818,1821
Q2483484,Johannes Borski,1821,1824
Q2222413,mr. Johannes van Doelen,1824,1827
Q2231707,jhr. mr. Hubert Matthijs Adriaan Jan van Asch van Wijck,1827,1839
Q2347537,mr. Nicolaas Petrus Jacob Kien,1839,1878
Q2683688,mr. Willem Richard Boer,1878,1891
Q2145104,dr. Bernardus Reiger,1891,1908
Q1969343,mr. Alexander Frederik baron van Lynden,1908,1914
Q2008486,mr. Joachimus Pieter Fockema Andreae,1914,1934
Q2278552,mr. dr. Gerhard (G.A.W.) ter Pelkwijk,1934,1942
Q2579002,Cornelis (C.) van Ravenswaay,1942,1945
Q2278552,mr. dr. Gerhard (G.A.W.) ter Pelkwijk,1945,1948
Q2598220,jhr. mr. dr. Coen (C.J.A.) de Ranitz,1948,1970
Q1876433,Hans (H.G.I.) baron van Tuyll van Serooskerken,1970,1974
Q470866,Henk (H.J.L.) Vonhoff,1974,1981
Q2130332,drs. Lien (M.W.M) Vos-van Gortel,1981,1992
Q1388220,mr. Ivo (I.W.) Opstelten,1992,1999
Q2355743,mr. Annie (A.H.) Brouwer-Korf,1999,2008
Q629550,mr. Aleid (A.) Wolfsen,2008,2013
Q2216667,mr. Jan (J.H.C) van Zanen,2014,2020
Q2156366,Peter (P.E.J.) den Oudsten,2020,2020
Q2000726,Sharon (S.A.M.) Dijksma,2020,
