item,itemLabel,startDate,endDate
Q2748330,Paul Iwan Hogguer,1814,1816
Q2574644,Jan Hodshon,1816,1827
Q28738393,Jaques Teysset,1827,1828
Q28737229,Jacob Fock,1828,1835
Q27645875,Willem Mogge Muilman,1835,1844
Q28738390,Abraham Fock,1844,1858
Q28737232,Hendrik Croockewit,1858,1863
Q13138662,Willem Mees,1863,1884
Q1375247,Nicolaas Pierson,1885,1891
Q2793351,Norbertus van den Berg,1891,1912
Q1847043,Gerard Vissering,1912,1931
Q2358516,Leonardus Trip,1931,1941
Q639329,Meinoud Rost van Tonningen,1941,1945
Q2358516,Leonardus Trip,1945,1946
Q13815873,Marius Holtrop,1946,1967
Q380970,Jelle Zijlstra,1967,1981
Q159844,Wim Duisenberg,1982,1997
Q1947252,Nout Wellink,1997,2011
Q631864,Klaas Knot,2011,
